Id,Last
46878,12032739687018
46880,29222841
46884,561
46885,88888
46888,4367404043982267
46890,-1
46891,1275
46900,370
46901,96
46902,10919
46904,78176338
46907,12
46909,459
46915,22481
46916,1195654091316188413952
46917,17
46918,183794402929814263980865093632
46921,16
46922,19097948108157338598186255152297049715436945408
46923,95565712638872
46929,48
46930,30030
46931,325
46933,6
46935,4537567694
46936,238
46937,607
46938,394
46941,8837897357979927183360
46945,6363661897450392214600446622096483331424124928
46946,5555255292952225
46947,2
46948,1169793
46951,1267286724434398
46954,1
46957,1
46961,1153
46962,64
46963,7391
46964,4116807003778343932026177978368
46965,4577
46966,20091451864624872
46967,38
46968,4103
46969,91
46971,176769463042555
46975,210
46980,4431806698101
46981,2052
46982,1
46984,3
46986,580749
46988,11
46990,1189880803230804705542144
46992,4
46993,211772841767473891059433472
46999,877
47003,2754
47004,378
47005,1
47006,84
47007,1234
47012,92236816
47013,536944641
47014,10
47016,5925177607816
47017,204
47019,31
47020,0
47025,130
47027,200951607850199437652525056
47028,10498004
47031,1888888999999999
47032,1913
47037,1006888613023365070848
47038,277
47039,14780546400
47040,2510857760633001
47042,693
47043,469920
47044,611
47045,1171
47049,869
47050,1666
47055,67010
47056,1649
47058,14038198715739267072
47059,586500022986748461056
47062,10
47063,1431
47064,2
47067,27606893
47068,1479068428940476416
47069,807546800182711
47071,1206180340762
47072,676
47074,812175
47075,3235038360513128955904
47076,1
47077,8371
47078,-24
47080,1065865
47081,52770671879708446031872
47082,27206034520413910226268323840
47083,25874804761076640514048
47085,747
47086,1
47088,5365660482974
47094,373019146834600320
47095,4
47096,1
47098,1
47100,6
47105,599995
47106,1
47108,636384647703
47109,21204392714155
47110,1356446145696
47111,16712405
47112,7
47113,859
47114,1389686
47115,10881902448446
47116,1
47119,414646
47122,2044845407880030464
47123,111378768040665874432
47125,0
47128,64977675430916709618859588588552369635498171301888
47129,1
47130,5688
47132,22155765411920034604874763226506137569824079872
47133,0
47135,-58921788
47138,0
47139,3
47141,2147516416
47142,3000
47145,9227116396563207766267319503797347870626041467890456568854108448856870926350811136
47147,0
47148,5
47150,11
47154,3582064304
47155,1076041247765
47156,5369950477014645760
47157,31637968341112940
47158,494209
47159,5
47162,17378
47164,1
47166,2731
47168,204262590490127229295978872832
47169,3
47171,253
47173,0
47174,123
47177,642134240588906240
47179,190669317026
47181,-4089728556456
47183,340277175896508279260956218844904423424
47184,0
47185,7
47186,1
47188,-102886230661038747112439808
47190,513
47192,4
47195,653184001
47197,150
47198,226
47199,46464
47202,232
47204,268
47206,127383
47207,631
47208,64752546683215
47209,585786560
47210,99352690141
47211,766080
47214,234250
47218,285945604982
47220,2548736
47224,1
47227,7747
47229,438
47230,1
47231,60323245451
47232,3
47233,25960468
47236,2
47240,3
47242,1950112558593750
47243,0
47245,2753916837857473536
47247,120644707953111758461286711098012326608753670488064
47250,5
47254,193047
47256,445964962
47258,2531
47259,165164912207734174121984
47266,422425823377982869838233600
47267,-23290572021
47268,640
47269,463800622208843
47271,4
47273,3
47275,2307264311232595125488808905229739482098073595838487109489564339090261416930705408
47276,18564
47277,0
47278,284037629564
47280,40847701571
47282,0
47283,687862113868372508672
47284,328
47285,1
47286,32
47288,160895
47290,1416
47291,10634604778476757950210063974566308880211509248
47292,613
47293,2600
47295,17
47296,109906205902
47299,440
47301,4
47302,-383502725
47304,83972485690826216692431131246592
47307,33893517584042093009409166322861519249866752
47310,1
47312,1
47314,4567
47315,212
47316,265
47318,234
47320,36
47321,67337939660404736
47323,249
47326,-32
47328,93344985959237636596546142208
47332,1858845
47336,163
47337,7930
47340,129
47341,85309524833384126878121459712
47344,4523
47345,95377983246
47348,1037
47350,734624005303
47353,12165951226642234
47354,22588269682171021586864476782592
47359,5
47360,-24959167
47362,301
47365,109320500
47371,1
47372,124
47373,349924921900
47374,5
47377,17474218276285
47378,17677966654077902040072192
47381,2
47384,73
47385,269886541478509
47386,1
47387,1
47389,9073459245521
47391,10
47392,85
47393,269042081326350
47394,23030293
47397,151
47398,4656812532055123951616
47400,-571227450115878686722808086528
47401,206254
47402,450
47404,40617114482123
47405,1505098422997799141376
47407,48967743
47408,13
47410,12328904308578
47414,2
47415,94
47417,68
47419,321066637330550402826848629137585301114516821508096
47420,6
47421,50
47423,8
47425,51
47430,24
47431,13
47434,30
47435,935
47437,63578188498
47442,3188945939520159219712
47443,44761654313543444128071680
47451,5
47454,68
47455,1250276
47456,1048720723
47457,1
47458,1
47459,9611453032367634
47462,919
47464,1012133188166201600
47465,10683363384722
47468,317007674364657532928
47470,4156
47472,370827
47473,4
47474,184
47477,93453554057243264172701929155093875130368
47478,2047283814157174403316276782525644251575357538304
47480,333333
47482,11
47483,1
47485,464620464164
47487,582772856823585865465856
47493,26039560591564565643264
47494,166
47495,551396758362865856
47497,1477271396
47498,1043972
47500,-2595734922068255131505005126964215808
47502,14863516
47504,968
47505,173215364704271
47507,452
47513,-138878819067843634796691456
47517,2
47518,1
47521,574
47524,128
47526,237
47527,4
47528,1
47529,235906039
47535,248409295822249
47536,1628
47538,71420983074726559744
47539,0
47540,1657872854
47547,45220
47548,1
47549,2148636376
47551,291012519864516864
47552,334
47554,79
47557,1
47559,30101
47562,4337
47563,13202957435708139886434417826070528
47564,1
47565,96349140
47566,5
47567,1
47570,965
47571,5248992086931755676655756726783418355159455557299826851840
47575,13
47581,7
47582,5
47583,3
47584,13376
47585,4
47590,-33851
47591,5
47593,494
47595,367752208054445952
47597,4719713
47601,109
47602,4312
47604,349
47607,7
47608,2
47610,1
47612,441741988078827995946986222310462174249586824628127399936
47613,1
47619,1296
47620,-3105114059643827
47622,1
47624,-4
47628,833805154
47630,66
47632,0
47638,794
47639,4
47641,66942
47643,1
47645,0
47646,478497864333763824058368
47647,68
47648,15126461337
47649,1137850054066
47652,59726
47654,682
47656,126
47658,51855892302151
47661,3393
47662,14
47667,5
47670,121
47671,1
47672,1
47674,4571
47675,1
47677,144
47679,3814873660801412317052928
47680,246
47681,8796828039626075828928012399673344
47682,3001
47684,4
47687,1966
47688,4
47689,662
47692,44560482178
47699,4
47700,23454814
47701,1
47703,255781391365
47705,0
47707,3479235
47708,160
47709,0
47710,6
47712,727
47715,270
47716,1072519514908539904
47717,6277101714923967165957784965489161081432848015374306770944
47720,70
47721,401758653811220159769459920503128503831278924072296053211136
47725,1009
47726,244
47727,0
47729,37
47731,3628143232833127710720
47733,3
47734,3557
47736,37120422950490990546426529841152
47737,203
47738,5
47742,301
47744,29401361052993
47745,3000017
47746,10416567504
47748,566207
47749,48617201294144
47751,1
47754,714830
47757,34244604867749826560
47758,40
47759,0
47763,-16
47766,7406
47767,732927324
47769,-1
47771,3
47772,10827726751467712225145257984
47774,1
47776,362268
47777,61544
47778,1
47779,332640
47780,386
47781,1317538879257
47782,53304782456
47785,38005383
47787,5
47788,2473084245
47790,111930
47791,330499
47792,3
47793,4268217306422439313408
47794,576061387702411639089124081664
47796,314720
47799,888888888888888864401565546864282188746420555612160
47805,0
47808,1
47809,8262
47810,4
47811,30140313720487026688
47812,6394705514
47813,704761
47814,157206310456035
47815,1
47817,167
47820,1
47821,17689
47822,0
47824,109762678131820688
47825,113
47829,3500155053103527231488
47830,102334157
47836,19134702400093277938589368320
47838,4
47839,0
47840,4
47841,13642483118997
47847,42142223
47849,341
47850,802244702968228216832
47851,2265601876086013083051301065981952
47852,5902321642753536000
47858,8525
47861,4
47864,376
47865,1
47866,-2990
47870,77779
47871,85
47875,4
47876,446654003380859633664
47878,53771
47882,455043589957088
47883,996259674
47884,81919
47886,-1
47888,3413
47889,71576559070
47891,1
47892,0
47893,217
47895,565
47896,-30
47898,44
47899,29650819148
47903,1
47906,75603621468420794482688
47907,483779205
47911,0
47914,58298967703100375934435328
47918,7
47919,2
47924,104
47927,2225
47929,1
47930,1
47931,735572
47932,0
47935,64805
47939,579
47940,152
47942,1481
47947,22112885527475
47948,3932923
47949,6637
47950,504597366114508800
47954,39659595819
47956,182
47958,35114232343
47963,114260958715
47964,0
47965,131280
47969,596389
47970,8516817
47972,-24990186304665
47975,10
47976,1
47980,300
47982,57721925003175481151848448
47987,175
47988,17860233
47991,86
47992,4293832
47994,12321
47997,254
47998,-1525396478670966149608214888448
48000,1310
48002,18032
48006,0
48007,4931
48008,264
48009,3
48011,9
48012,1
48014,380
48015,359
48016,5
48017,4877
48018,1
48020,7650319463541214208
48022,93824992236885
48024,1565595
48025,187764677848162554033544334671872
48027,216728
48029,3
48033,489658242156
48034,1
48036,4
48040,1
48041,13
48042,288
48044,40320
48045,0
48047,99629919604464
48048,141
48049,377846041786643644416
48051,549
48052,2549
48053,-186044136772398387992461312
48054,1
48055,-873211570
48060,5108560722
48062,8
48063,112
48065,2193909534863339814912
48069,3
48071,1
48076,665842839932794332070858179089530880
48080,0
48082,5
48089,19
48091,935
48092,1
48095,3
48096,1445
48097,1018786
48098,285224620890241512880582013686382592
48099,1043
48101,4
48103,73804512832419584
48106,11515783
48107,34
48110,5928
48113,-19792118
48116,727601681640
48118,1660
48120,2257482756469686389524892283507543048514961408
48121,0
48122,2085030095791
48123,4
48124,5704688028404171145216
48125,2
48128,201380874045674127360
48129,977640703203
48131,363
48132,22813728110018560
48133,88
48134,109418963714428469248
48135,15
48144,28182987080
48146,3250
48147,4
48148,2685045
48151,37955932970963267747840
48154,1873
48155,309977607819594816
48156,99
48157,143
48160,406941
48161,0
48162,1000000000000000117440512
48167,9451681824743
48170,619220451666590110114914255270274829601734656
48171,85
48173,1441
48176,4265518180073471
48178,2
48183,513
48187,1369
48188,793469522
48189,6052891
48190,35677
48191,0
48192,0
48194,46912496118442
48196,5314740871
48199,361291385884509184990187094016
48200,4673
48204,122
48207,13917898
48208,1765
48212,560129
48213,1
48214,5
48215,84
48217,5609
48218,445736384152446592
48220,24177835
48222,3
48224,0
48227,183
48228,205
48229,100335102666694427934720
48231,4
48232,937
48233,157516437304409344
48234,6
48235,684
48239,25
48241,149948
48242,4
48243,10325038835
48245,253989877628319040
48246,1
48250,1067
48254,-1
48255,316901010148655
48257,5
48258,134
48261,1163
48264,1
48265,141214759977
48266,528494
48267,34108119519564128
48268,378421518105145966592
48271,619
48275,420794983812
48277,12547
48281,70180466208618
48283,6
48285,5
48286,338187307556779584
48288,7007646425020276736
48290,1
48291,803
48292,495
48294,1099447627127
48295,25344449488056571054416424444362752
48296,1619
48301,26
48302,8444443964465793854441783296
48303,232330887168
48307,8
48311,932297289
48313,-1685161522
48315,61
48318,5
48320,268
48324,133146
48326,4540705848651885
48333,100
48339,1
48340,179228736
48345,3
48346,1
48350,0
48351,4
48352,15339
48354,3562275344
48355,2
48356,261
48358,196123462390215744
48359,-68677685522
48360,1221172046654677248
48363,3
48366,96
48367,2609924
48368,72241
48369,1553
48370,3375836604679995
48371,126001256419584
48372,4097
48373,96598
48376,4
48377,1
48385,1
48387,1090
48396,4
48397,66583272259816205225225803724618787799429021696
48398,507
48399,251
48401,162129586585337856
48403,1
48404,0
48406,4016
48407,17
48414,52361450144132568
48416,18647172819976188
48420,5130728
48421,11365
48422,86
48426,0
48430,14062419432905
48431,34882135932843
48432,7
48438,4
48439,1
48443,1113479
48446,6357278456431
48453,6
48456,424049735
48457,28256096
48459,2401
48461,4
48465,1
48466,3421055634
48468,100000000000000008388608
48476,35577
48480,1418409102286
48484,18895640474711
48485,2183662520728
48491,196
48493,102271266134364477278564655475061858034883824534335402073230842680606851602395292535401480192
48494,1091067513546
48498,1518
48503,10661
48505,0
48506,2520
48507,1
48509,1106
48513,0
48514,1
48515,176
48516,757027164305121
48517,10545568951022336
48519,16745
48521,36492238586480263586818833810293521190486016
48525,1630172605
48527,1
48528,1796
48534,651428849761
48538,6380893
48540,36015
48541,63
48544,0
48548,16859054892978705115794898944
48554,66904277318351354593499858362899978306715648
48556,0
48558,10
48560,139251201584
48561,241180901
48565,1
48566,213217403924667
48567,454117974785819130293212213879116349238835878592088691203428874977280
48569,82
48570,19
48572,166
48573,0
48574,76198391578224115712
48576,1
48578,24
48579,164739361982521122162758123520
48580,7969
48581,11418856
48582,-2180760504011167744
48583,1
48584,1
48587,10838858810
48588,143
48589,8
48590,4
48592,1
48593,28
48596,1
48597,15032385535
48604,17950775605696412564234174464
48605,205
48608,1327
48611,127504
48614,110
48619,693
48620,43
48623,13246386641663595465307030009643412750336
48627,322452927
48629,7244
48630,9466298728
48631,1263675315472
48637,1
48639,5
48644,1
48648,326157154883923520
48649,5944
48650,140
48651,86537302
48652,64
48654,17
48657,47928807
48658,17
48661,8
48662,181398767065089764081391388822306739459728194142208
48664,1347
48665,6487246904221268
48666,131969623469705494731903169724416
48667,1
48668,5663606
48669,601
48670,130722542473139248
48672,4617241
48674,3111
48675,120418887728947
48679,512
48680,74
48684,1166
48686,-8592616658156580
48687,1
48690,1536953616
48691,47
48694,90304612
48696,9
48697,136
48699,31686
48700,8317
48702,42076139729259152
48705,2
48706,422946
48707,2417851639229258349412352
48710,132
48713,4
48714,2
48716,1328511634613024689217788968317174546978870132736
48721,451405135431471792128
48722,49262
48724,2
48725,2
48727,113272068
48731,852
48733,2887
48736,1520
48737,8511391223995285110784
48739,1
48741,11
48742,11552
48743,247015034
48744,27676521227857059840
48745,2333
48748,321386209753
48749,0
48751,9661046741
48752,14360957913603313238016
48753,97192913
48754,0
48755,449
48756,26049
48757,139
48759,0
48761,5
48765,20
48767,21491
48768,32
48769,380267691288777523200
48770,2108498525939463545159680
48771,2
48773,256
48774,2
48775,3
48780,0
48781,8316000
48782,33852
48783,0
48785,6374341051567
48788,48066460265622912
48790,143476523302392336
48794,24
48795,3758096412
48797,7
48799,2
48800,40755082849497413882740736
48802,3541570646368431104
48803,417
48806,91901608649243492352
48807,151280985
48808,41833258
48809,298142397
48813,0
48817,2
48818,1
48819,9
48822,648
48830,2731
48833,0
48834,3977359080241
48836,1
48838,26
48839,1985
48841,2291
48847,592571228422409420800
48848,16308
48849,357
48850,61415759005426233901056
48851,0
48853,484
48854,0
48857,7760054359720
48858,13284
48859,90
48860,929944566
48862,1
48866,255
48867,30436570
48868,64
48869,99527809425408000
48871,263059927355
48872,1
48873,62
48875,2764024807724532
48877,10967965641376
48879,3
48880,554255
48881,120509095367212832
48884,1
48885,45
48886,1125102
48889,59532840860577829383954971106476032
48893,385066265178676699670975053037568
48895,3623
48897,9998341947058176
48898,2335
48899,1
48902,180641059462092564392916677558272
48903,3
48907,1
48909,4512
48911,116413941882
48912,136
48915,5
48916,33
48918,1481
48919,3
48920,200
48921,63540
48922,7077890
48923,443426488243037806754782544259268476928
48924,1
48927,1
48928,9394242334752
48929,3722320
48933,4
48934,2
48935,4772742974497628
48936,98999
48939,2151677950
48940,0
48943,3897576817597057335296
48947,555565404227172744202865868800
48950,10385189
48956,196036449068525151059968
48958,308349636987677783535950757888
48960,2995241811600363415928832
48962,727
48966,19383199908649984996671488
48968,400
48969,1
48973,739009441942
48975,10461
48977,847288609442
48979,8849425615321
48989,4950
48990,310083453032
48991,7037417808208618748213460992
48995,1236599
48996,2885794
48997,7
48998,194929
48999,4073633945737344027650201389348735473824678546924699716600924901212160
49005,67
49006,313
49008,67
49010,31906336189354772
49011,2995
49012,53609262
49015,4877
49016,0
49018,1
49019,1
49026,999999999881085440
49027,79761
49028,78
49033,787937274509826856058880
49034,1270932914165
49036,164
49037,24
49039,6
49041,615
49044,83
49045,303013245601220083153108992
49047,1731
49049,0
49050,39
49051,772
49052,275
49054,506569394708502848
49055,81
49058,2863311498
49067,48
49069,1407386778722787131392
49070,155239
49072,455
49076,6673335
49081,9449
49083,4149075406
49084,1189420
49085,1
49086,1
49090,12926008369442489106432
49093,49
49094,16182454134615859907264512
49098,12367
49099,4037327172325540
49100,7057
49101,4294967295
49102,4
49103,2
49106,26896354975287885824
49107,47797
49108,85200
49113,1
49115,841
49116,187
49117,1920
49118,38123426695916056
49120,1321
49121,26782373709852976183645175250008605268979247742976
49124,59779
49126,1
49127,2158083
49129,415
49131,738
49133,26947247900240540
49135,4200100
49140,1
49141,1
49144,6979451842771
49147,95602960
49149,468608
49157,128079878330
49158,502742694750
49160,22970412104347668722767272089747456
49162,1
49165,2128469796510234112
49167,101758727815354
49170,31
49171,18
49172,150
49174,22
49175,-69
49176,2
49178,39657472
49179,68
49180,39732264695056768
49181,127316070851835895499743247489926522994688
49182,1176896
49184,1859
49186,1
49187,34171
49188,674
49190,1109
49196,4
49197,534
49198,1
49204,0
49208,2321386
49209,555433455345343525814272
49211,2
49213,2
49216,827485467095149824
49217,5
49218,15386119203
49220,2
49221,7898146036864
49222,67531124996945320
49223,5565
49225,1511
49226,1
49228,30824542
49231,79
49232,3872575368989
49235,2360
49236,0
49237,-9
49239,2528333924425
49240,237649652991517758849024
49241,1
49243,517145684454895704342528
49244,177
49247,4
49249,6048
49252,4
49254,2388118873164637184
49255,55
49258,25331295128141839728640
49259,1054
49261,1211294776167588996055040
49264,6605445128374479446561431486464
49265,779746412
49266,3920955016221009459590201344
49271,111724322360
49272,2590845832210869626825598828544
49273,-78
49275,718
49277,1
49279,7
49280,248
49281,537
49282,2
49283,747
49285,89105141295346701489596895942174946256486400
49289,104729
49290,20290
49291,1474657
49292,20
49293,347
49295,7211
49296,54096021444446088
49301,1
49303,3423
49304,6168661
49305,19
49306,33299471567196948267008
49307,350
49309,3140085798164163264457474048
49311,61
49312,234
49313,87
49315,6978369826387194281984
49320,5
49321,551396758362864576
49322,-177496064
49325,488
49326,293769
49327,569
49328,3145730
49331,373
49333,-2719767453230
49337,141885251873
49338,1
49340,0
49341,5
49346,8158423934653
49348,6
49350,62501934174
49351,4
49352,1
49355,790729
49356,1198855185236259
49361,40
49368,108
49370,592376
49372,1
49373,1581
49378,5
49381,1984
49382,57
49383,522
49384,0
49386,1
49387,647943483983
49388,66
49393,1283168008
49395,306992
49396,4
49398,263909268007830753676111395160064
49403,136
49406,173322250692534797837430931263989312539867901646616030158587428864
49407,162129586584607456
49408,300
49409,202
49410,1385495388916
49411,7660168877660824991170560
49414,251673686802259804160
49415,189
49419,43116719379147
49420,60569
49421,135
49423,1
49424,25067921
49427,1
49428,3
49429,59390108287965888
49430,16
49431,26683447
49432,-26438313284970847736383716061211525120
49434,396738620092614
49435,663
49438,24
49439,202
49441,-1320041
49442,6
49445,6555181
49446,1891832423609996205359104
49454,32035928958935
49455,1949
49456,315
49460,80666204338078445731840
49461,5
49463,525590
49468,38302012
49470,-2
49472,984725297435
49473,34679962
49478,63360
49479,23099963580842
49481,1
49483,150523
49486,1080542
49487,35
49488,1
49489,702
49490,1129718145924
49494,1343497
49496,4
49498,-5623
49499,138
49500,2779525
49502,25
49504,871136668753091822092288
49505,421
49506,1001239
49509,193132
49511,2617
49512,34
49514,1834
49519,3
49520,4
49521,10000000000000000905969664
49522,3
49524,0
49526,52622706
49527,150098449994264800
49531,9376761934434842
49533,729769248139791378455461888
49534,2183
49536,0
49537,11
49538,0
49540,0
49542,130
49545,182
49547,1
49548,1
49549,9785336
49551,1
49553,1
49555,280080119476522
49557,51
49558,520
49559,4
49560,0
49562,22
49563,75323
49565,237
49566,1
49568,1
49574,260
49576,58733775050166896
49580,5
49583,539390080299331840
49584,152824358676750271512576
49586,4
49592,7561512
49593,36
49596,18604524788467097600
49599,2961
49602,149683483311515
49603,10701
49606,41
49607,-1
49612,16238741895
49613,1195515476414908853234171904
49614,39901123226906464591973855786958848
49616,2732777943165351943898923008
49617,6315527123298656849551159197696
49618,200
49621,7
49624,33
49625,2693
49626,3
49628,650353600022294822912
49638,0
49640,-2459895720135
49641,38
49643,-13658
49644,153
49649,2
49651,539
49652,341
49653,3932105268
49655,1
49658,4743480741674981432602992156895870976
49659,0
49660,3148
49661,0
49664,23429844704502785471137997241916063744
49669,3
49671,30006615117615176
49673,1
49674,-1
49675,1
49676,305192969
49679,1270932914165
49680,246090715301977653248
49682,846416194536
49683,3
49684,15241
49687,710862920970185
49689,5175718
49690,6
49691,59
49692,1
49693,10
49695,348449122957858542892968453077378518745088
49696,915
49697,6725511274272
49698,780935931701319172096
49699,352869
49700,206812243989383961585648753364501589107428584011672615649280
49702,5
49704,9884
49706,46
49708,4
49709,801
49710,189
49712,157
49713,131
49714,718750
49715,32
49718,60
49721,12662
49723,179426764
49725,2
49726,8699
49728,820237
49735,31066886993089872
49736,60
49737,40558308220030688
49741,1513
49742,476
49744,33318901985690732
49746,15558603290655738
49748,690819992413783207530885988843580817408
49749,200000000000004896
49750,168
49752,-2176068440966493440
49754,559
49761,205611532388771643260928
49762,1
49765,238184689826690
49767,99999999982591737856
49768,133608
49771,26378
49773,26
49776,362161573323083904
49778,220357873027460032
49780,6067263
49782,264
49784,118763517
49785,126490635
49788,27319630092504
49789,47
49790,-28208640326557368
49791,2822922
49793,194
49795,547
49796,4
49799,364724517565
49800,1
49801,762
49802,1
49803,1
49805,263152095
49807,416
49809,3461
49810,-504475498651
49816,331131
49817,302395650539113920
49818,105
49820,333622
49825,71036308144922266959872
49827,217970987672863801619174852703803526592640057344
49829,3796362296831030002255396864
49831,405286028567282240
49832,0
49833,0
49834,11255564881813923954688
49835,30796
49838,3141
49840,1832272511
49843,20
49844,1
49845,6
49846,137736245
49847,165
49848,23190
49853,62630804299776
49855,0
49857,607808
49858,232
49863,1
49866,17
49872,1
49877,186754
49878,0
49879,3
49880,91588098519926
49881,73103
49883,0
49888,217
49890,188857421594972368110065276067505486843953832526337485749751167755434647709427575989827461447680
49891,66863968705894435258368
49892,15893519619
49893,48860409899753586688
49894,2
49898,1068000
49899,5
49901,3
49902,-2
49904,28
49905,9881687141571732
49907,1
49911,1
49913,4952232
49914,37523285458920264
49915,1264
49916,19021
49918,1002978273411373056
49922,1
49924,5
49928,220
49931,6358402050
49933,709850307
49935,47079164257
49939,5846161177591490359380224258342912
49940,463666998680569455312896
49941,4
49943,12
49944,3
49945,172
49946,63
49947,1961598838029100
49950,13384324210123796905984
49955,15449485988902670
49956,122837158924767163580416
49957,1800
49960,6123299678814823424
49963,997304359361565069584367616
49969,21
49973,1958
49978,347459
49982,1594323
49983,4713
49985,2311
49987,5120
49991,2744
49993,9
49994,32768
49996,124610432491205088
49997,3369885718
49999,647278739878
50000,11773426765
50001,483
50002,6335
50004,9
50005,4014409987132
50006,2
50008,5
50010,1234569124567890365685035627827953664
50015,137
50016,1010
50019,1
50020,7006302246093749248
50021,2
50022,336
50024,3437550076
50025,178954077518
50026,-5430153838758
50028,669085360773265664
50029,272484
50031,62301034148898376
50033,88
50035,26284460772748
50037,245593958671812231430144
50039,190734863281249
50040,50726
50041,25
50042,870
50043,-1793945691512
50044,130499033585550389825871401951604800766421217593786368
50046,80611
50047,1809
50048,1177808
50049,0
50052,111122301719156011040768
50053,36
50056,0
50058,71441841586406
50060,3
50061,43
50062,928400
50069,28080
50070,93415455347042960
50073,246
50079,2
50081,14987935907592331435651891200
50082,0
50083,377
50085,1855425871872
50090,1
50094,1
50097,11927978614
50104,12156697860918256
50110,11
50114,7
50118,3941743
50120,180
50123,778052
50124,11476963404513632256
50125,591186
50127,7459514339188637756817408
50128,-3724
50129,718638948
50132,9658907181282089616250241024
50136,46
50137,1
50140,433
50141,19599665577462984704
50143,1040150006281067726064582656
50144,77084756654949120
50146,8167344737
50147,2069
50149,8620773569700776822125363200
50150,846
50151,-7983360
50154,128
50158,9912757
50159,827
50160,6058681
50162,38
50164,1000057582585664
50165,19227379287807634702336
50167,2265963661
50169,968
50174,262127985893787993899008
50175,262653851
50176,210
50177,50761
50181,0
50182,1
50184,78768746000235331584
50187,176751864807718
50188,1000010001110100031187047153664
50189,20323320200840540
50190,12507751073
50192,1
50193,1
50194,58
50195,5757961
50197,18
50198,57589
50200,4
50203,1
50205,1769
50208,476725
50209,8253
50210,-114714
50211,2417
50214,1138
50217,4594972986357215
50221,14063102470280932491264
50222,28888938906
50224,1521134217
50228,2
50231,915999
50232,221852149
50233,7
50235,1653
50236,4
50238,7069922221437372531212288
50239,0
50241,261
50242,105
50243,0
50245,33936
50247,11119834626984462336
50249,6146
50250,222884
50251,5498186054194858552619328157046994437591275234717905791989317632
50252,66395645870074824
50253,13223522994987
50256,32495867
50257,-1
50258,181
50261,7841
50262,5
50264,1688
50265,16734680
50267,334
50268,133565785077489439961380564464828416
50269,176
50271,1
50272,105
50275,232
50276,1067
50277,4422244
50279,5
50280,2019963136
50282,17503909308358334868127991547822080
50286,1
50289,88775
50291,23
50292,1
50293,33800
50295,4
50299,23
50300,1
50304,660
50308,1
50309,30911
50312,2400
50314,105
50316,136
50320,35
50323,11101244184705137377280
50327,96719322
50328,32711279
50329,7232838546289017856
50331,11286
50333,2
50335,2664953446335
50337,0
50338,957196629
50340,1
50343,36
50344,-93022764164868501604815780894998528
50346,27375
50347,46937734194434
50348,32820
50349,5000000000000000000
50352,7
50354,85
50355,17029818475966610
50356,17011450887613956455833491110810257135047514012722790760575926272
50358,181
50361,1
50362,1530000000000000000
50364,2688
50367,949196149445558443966464
50371,2
50374,29
50375,21
50376,1669437366150
50377,356988962448345112013378612292047133999104
50379,26989380476
50382,28033528003116
50384,0
50388,0
50389,1
50390,13710906193704952
50391,1059
50392,1
50393,218
50394,70118545603035219045908434997472830007971676160
50396,576246922816489819831798016694347043873907195254716050505203712
50399,67
50402,2740484593
50406,7056690488600317394944
50407,110000
50408,1
50413,2481374232
50414,2
50420,17987368190640
50423,343
50424,1
50426,3
50427,3526
50428,597029524795711232
50429,811
50430,183101
50431,1037165
50434,7126
50436,156196326978244218716160
50440,4265518180073471
50441,1
50442,6
50443,1
50448,1
50451,68
50454,86
50455,22
50457,64740312
50459,-2663996549002971
50462,4388519066287
50464,209
50465,25
50467,266245292488900206328283136
50468,2000000000
50469,1
50470,0
50471,505447028475247104
50475,147
50476,1059866671619938320384
50477,1
50479,1622
50480,279841
50481,98
50483,64913
50484,1
50485,11113
50487,0
50492,3245381833135712894976
50496,6
50497,223297285830858
50499,748221381
50500,665
50504,44
50505,-26315271553053478912
50507,221
50508,280896639757518641299456
50512,6442451410
50515,0
50517,136
50518,555561111
50519,3452243028527900672
50521,5
50524,3811
50526,1
50528,33353112015
50530,28424
50531,130
50532,3
50533,2
50535,518
50539,164399
50540,6112
50541,0
50544,6
50545,6557703561121
50546,-978963923047173850413400064
50547,9207653
50548,0
50549,1
50551,2024
50555,575
50556,13640194012307283968
50557,846
50558,1
50559,692
50560,3435
50562,2
50563,0
50565,649446
50566,-4528485710912745
50568,0
50570,191102978
50572,-50
50574,2664953446335
50575,1
50576,7864254191971
50577,1210
50579,2457
50581,11198172270017535541248
50582,96
50587,234
50590,5
50593,1599
50594,-2
50596,1
50598,1912602871119956
50599,13691
50600,130
50601,167
50603,23569920
50604,601198
50605,2351432
50607,706
50609,7
50610,0
50611,106
50613,1
50615,213658265747319
50617,4337
50622,1
50624,2020193746874015588286464
50625,52377555577572224
50626,30
50628,256018283517548
50629,2132066345452131581952
50630,640
50632,1592774664844140544
50634,25552
50635,1
50639,1
50642,-64
50644,-41552464414907310641668408999936
50645,1409
50647,145649661036
50648,507
50650,1
50652,84
50653,30433357674
50655,644660351425
50656,958541
50658,677475286701110
50660,22372335
50661,366
50662,8626444678447234
50664,9651
50666,508755029489409408
50677,122312156136277649915904
50683,1
50684,3228474823
50691,891917738589610624
50692,8
50694,191523
50699,326265843020612992
50700,189414
50701,43046662
50702,1727383198
50703,4
50704,22153909
50706,200290980252825600
50707,16
50713,0
50714,1
50721,1
50726,664
50727,4
50729,134
50732,78
50733,1
50736,4212755548948
50737,2965777
50742,4446666
50743,187083
50744,48
50745,885697
50746,11204
50750,4996171
50754,1
50757,1
50759,5548393010
50760,0
50762,553
50766,790
50767,168856130254816
50768,19406
50769,564
50771,1
50772,20
50773,7
50775,479
50776,809
50778,268435456
50780,1
